job_id,job_title,company,location,company_size,industry,experience_required,education,posted_date,skills,salary,applications,views
JOB_009021,Cloud Engineer,Swiggy,Gurugram,Small,Consulting,0,Diploma,2026-01-24 15:09:05.921992,"Leadership,TensorFlow,Communication,Linux,Java,Excel",9.72,303,4571
JOB_009022,Technical Lead,Startup_C,Gurugram,Enterprise,Technology,9,Diploma,2025-11-24 15:09:05.921993,"Machine Learning,AWS,JIRA",34.48,199,2584
JOB_009023,Python Developer,Microsoft,Bangalore,Small,Manufacturing,9,PhD,2026-09-10 15:09:05.921994,"Docker,Scikit-learn,NumPy,PyTorch,Communication",14.25,435,294
JOB_009024,Cloud Engineer,Amazon,Jaipur,Small,Healthcare,1,Bachelor,2026-04-12 15:09:05.921995,"Statistics,REST API,Python",8.22,303,4532
JOB_009025,Junior Developer,Accenture,Gurugram,Large,Technology,11,Bootcamp,2026-03-12 15:09:05.921996,"AWS,Pandas,Node.js,Linux,Hadoop,GraphQL,REST API,NumPy",13.6,25,2583
JOB_009026,Python Developer,Startup_A,Hyderabad,Mid,Healthcare,2,PhD,2025-12-03 15:09:05.921998,"Django,Azure,JIRA,Hadoop,FastAPI,GraphQL",9.73,391,4745
JOB_009027,Junior Developer,Microsoft,Jaipur,Startup,Education,4,Bachelor,2026-03-06 15:09:05.921999,"FastAPI,JavaScript,Git,Kafka,GraphQL,Docker",5.36,189,1779
JOB_009028,Data Scientist,Startup_A,Jaipur,Large,E-commerce,13,Bootcamp,2026-04-09 15:09:05.922000,"Kafka,GCP,Excel,Statistics,Spark",14.56,104,1096
JOB_009029,Backend Engineer,Unacademy,Gurugram,Mid,Finance,10,PhD,2025-12-02 15:09:05.922001,"Agile,Python,PyTorch,Statistics,JIRA,Java,FastAPI",20.53,177,1574
JOB_009030,AI/ML Engineer,Microsoft,Jaipur,Mid,Technology,14,Master,2026-08-02 15:09:05.922003,"NumPy,Java,PostgreSQL,Kubernetes,Git,Leadership",17.64,191,4699
JOB_009031,Junior Developer,Startup_E,Pune,Mid,Healthcare,11,Diploma,2026-01-14 15:09:05.922004,"Machine Learning,Agile,React,NumPy,Communication",9.7,411,1862
JOB_009032,Python Developer,OYO,Bangalore,Enterprise,Manufacturing,3,Master,2026-08-01 15:09:05.922005,"Django,Java,Power BI,Spark,Communication,NumPy,Leadership",12.15,332,4529
JOB_009033,Product Manager,OYO,Gurugram,Large,Technology,7,Bootcamp,2025-10-03 15:09:05.922006,"GCP,Leadership,Agile,Problem Solving",22.59,201,106
JOB_009034,Junior Developer,TCS,Pune,Startup,Logistics,10,PhD,2025-10-11 15:09:05.922008,"Java,Linux,REST API,Machine Learning,AWS,Spark,Docker",7.47,366,2535
JOB_009035,Backend Engineer,Apple,Bangalore,Large,Technology,3,PhD,2026-06-08 15:09:05.922009,"Java,Spark,MongoDB,Hadoop,Power BI,TensorFlow,Machine Learning,Statistics",15.22,189,2918
JOB_009036,Analytics Engineer,Paytm,Mumbai,Small,Healthcare,5,PhD,2026-04-02 15:09:05.922010,"Pandas,JavaScript,GCP,Leadership",11.96,242,2860
JOB_009037,Data Engineer,Startup_C,Bangalore,Mid,Technology,8,Diploma,2026-01-10 15:09:05.922011,"PyTorch,GCP,JIRA,PostgreSQL,FastAPI,Docker,Pandas,SQL",18.09,158,4502
JOB_009038,AI/ML Engineer,Startup_B,Noida,Small,Finance,1,PhD,2026-01-07 15:09:05.922013,"Power BI,REST API,R,Tableau,PostgreSQL,React,Hadoop,GraphQL",10.02,61,456
JOB_009039,Data Scientist,Accenture,Jaipur,Large,Consulting,12,Bachelor,2025-10-15 15:09:05.922014,"Power BI,AWS,Hadoop,Pandas",16.08,363,1775
JOB_009040,Analytics Engineer,Flipkart,Hyderabad,Startup,Consulting,7,Bachelor,2026-04-01 15:09:05.922015,"TensorFlow,R,Tableau,AWS,Problem Solving",11.27,93,912
JOB_009041,Business Analyst,TCS,Gurugram,Small,Consulting,11,Bachelor,2026-06-28 15:09:05.922016,"JIRA,Statistics,Azure,Git",12.44,489,725
JOB_009042,Software Engineer,Accenture,Mumbai,Small,Manufacturing,4,Master,2025-11-11 15:09:05.922018,"Scikit-learn,Agile,Python,FastAPI",10.32,118,929
JOB_009043,DevOps Engineer,HCL,Noida,Enterprise,Consulting,9,Bootcamp,2026-04-21 15:09:05.922019,"Leadership,PyTorch,JIRA",19.05,185,3550
JOB_009044,Analytics Engineer,Unacademy,Hyderabad,Large,Education,5,Master,2026-03-19 15:09:05.922020,"Node.js,Statistics,JIRA,Kafka",14.49,158,3796
JOB_009045,Python Developer,IBM,Delhi,Small,E-commerce,2,Master,2026-02-10 15:09:05.922021,"Docker,Scikit-learn,Problem Solving,Node.js,MongoDB,REST API",8.07,498,1234
JOB_009046,Frontend Developer,Wipro,Hyderabad,Large,Technology,14,Diploma,2026-06-10 15:09:05.922023,"Python,Kafka,PostgreSQL,Linux",19.45,299,4265
JOB_009047,AI/ML Engineer,Startup_A,Jaipur,Startup,Healthcare,7,Master,2026-01-10 15:09:05.922024,"PyTorch,Angular",9.98,477,4716
JOB_009048,Python Developer,Swiggy,Pune,Small,Finance,13,Diploma,2025-10-31 15:09:05.922025,"MongoDB,Java,Pandas,Scikit-learn,Python,R,Kubernetes",12.19,155,1602
JOB_009049,Machine Learning Engineer,Swiggy,Bangalore,Startup,Technology,1,Bachelor,2026-08-14 15:09:05.922026,"SQL,Problem Solving,JavaScript",9.06,11,1506
JOB_009050,Technical Lead,Meta,Delhi,Small,Education,12,Bachelor,2025-12-21 15:09:05.922028,"PostgreSQL,SQL,Node.js,Excel",27.77,56,531
JOB_009051,Software Engineer,Uber,Bangalore,Mid,Education,0,Master,2026-06-04 15:09:05.922029,"Excel,Agile,Python,Deep Learning,NumPy,Problem Solving,R,Docker",10.39,248,718
JOB_009052,Junior Developer,Paytm,Jaipur,Enterprise,Healthcare,10,Master,2026-04-27 15:09:05.922030,"REST API,SQL,Excel,R,Hadoop,TensorFlow,AWS,Kubernetes",11.02,33,2400
JOB_009053,Analytics Engineer,Infosys,Gurugram,Enterprise,Logistics,11,Bachelor,2026-05-09 15:09:05.922032,"JIRA,GCP,Spark,Statistics,Communication,Python,PostgreSQL",20.69,87,2723
JOB_009054,AI/ML Engineer,Startup_A,Mumbai,Enterprise,Logistics,0,PhD,2026-08-28 15:09:05.922033,"Docker,React,Machine Learning",12.03,152,4012
JOB_009055,Solutions Architect,Startup_C,Delhi,Startup,Technology,7,Bachelor,2026-04-22 15:09:05.922034,"JavaScript,Linux,Leadership,Machine Learning,FastAPI,Java,SQL,Problem Solving",19.05,147,3428
JOB_009056,Software Engineer,Cognizant,Gurugram,Large,Logistics,1,PhD,2025-12-02 15:09:05.922035,"Git,TensorFlow,Azure,Scikit-learn,Machine Learning,FastAPI",11.29,480,313
JOB_009057,Python Developer,Infosys,Noida,Enterprise,Consulting,12,Bachelor,2026-02-28 15:09:05.922037,"Hadoop,Angular,Docker,Django,Kubernetes,GCP",19.23,481,2916
JOB_009058,Machine Learning Engineer,Paytm,Gurugram,Small,Logistics,12,Bootcamp,2026-05-29 15:09:05.922038,"Django,R,Tableau",18.19,214,4717
JOB_009059,Frontend Developer,Paytm,Chennai,Small,Logistics,4,Diploma,2025-11-06 15:09:05.922039,"Tableau,Hadoop",7.12,226,2822
JOB_009060,Cloud Engineer,Cognizant,Delhi,Mid,Technology,1,Diploma,2026-08-05 15:09:05.922040,"Statistics,JIRA,Spark,Node.js,GCP,NumPy,Git,Deep Learning",8.99,289,289
JOB_009061,Junior Developer,Unacademy,Gurugram,Startup,Technology,10,Bootcamp,2025-11-29 15:09:05.922042,"PyTorch,Power BI,Java,Excel,Azure,Communication",7.94,24,2479
JOB_009062,Junior Developer,Startup_D,Pune,Small,Education,3,PhD,2026-08-04 15:09:05.922043,"Docker,Python,Spark,Agile,Pandas,JIRA,Django",6.73,486,1991
JOB_009063,Technical Lead,HCL,Pune,Small,Technology,8,Master,2025-11-22 15:09:05.922044,"Kubernetes,Node.js,TensorFlow,Tableau,Git",21.36,163,752
JOB_009064,Analytics Engineer,Paytm,Noida,Mid,Consulting,1,Master,2026-04-02 15:09:05.922046,"Excel,Hadoop,Pandas,R,FastAPI,GraphQL",9.9,335,4377
JOB_009065,Frontend Developer,Uber,Bangalore,Mid,Technology,12,Diploma,2026-05-05 15:09:05.922047,"R,PostgreSQL,NumPy,Statistics",14.21,268,962
JOB_009066,Cloud Engineer,Infosys,Kolkata,Large,Manufacturing,3,Master,2026-08-18 15:09:05.922048,"Deep Learning,JavaScript",9.94,358,4244
JOB_009067,Python Developer,Meta,Gurugram,Large,Manufacturing,12,PhD,2025-12-05 15:09:05.922049,"GCP,React,JavaScript,Django,PostgreSQL,Agile,Deep Learning,Leadership",18.63,329,1653
JOB_009068,Product Manager,Flipkart,Jaipur,Large,Technology,9,Master,2025-12-24 15:09:05.922050,"Node.js,React,Git,Statistics,Kubernetes,FastAPI,Linux,Communication",24.05,455,4314
JOB_009069,Python Developer,Wipro,Delhi,Small,Technology,4,Bachelor,2026-01-21 15:09:05.922052,"REST API,PostgreSQL,Pandas,PyTorch,Power BI,AWS",12.13,478,2631
JOB_009070,Machine Learning Engineer,Startup_E,Gurugram,Mid,Consulting,9,Bootcamp,2026-02-15 15:09:05.922053,"Java,NumPy,SQL",16.3,460,871
JOB_009071,Cloud Engineer,Apple,Bangalore,Startup,Manufacturing,14,Diploma,2026-06-06 15:09:05.922054,"FastAPI,Deep Learning,Docker,GCP,JIRA,Java,Python",19.02,271,3983
JOB_009072,Business Analyst,Startup_C,Gurugram,Large,Logistics,12,Master,2026-03-28 15:09:05.922056,"Power BI,Django,Statistics,Azure",15.47,225,4163
JOB_009073,Machine Learning Engineer,IBM,Kolkata,Enterprise,Consulting,9,PhD,2026-08-13 15:09:05.922057,"Leadership,Pandas,Machine Learning,MongoDB,Kafka,Scikit-learn,Node.js",15.76,331,3544
JOB_009074,Backend Engineer,Infosys,Mumbai,Small,Healthcare,4,Master,2025-10-23 15:09:05.922058,"Scikit-learn,Machine Learning,Spark,Node.js,Tableau,R,Communication",11.25,384,4192
JOB_009075,Full Stack Developer,HCL,Kolkata,Startup,Education,11,Bootcamp,2026-04-20 15:09:05.922059,"React,Agile,GCP,Communication,Kafka,Linux,R",11.16,374,4611
JOB_009076,Full Stack Developer,Startup_E,Jaipur,Small,E-commerce,11,Bachelor,2026-01-06 15:09:05.922061,"Power BI,React,NumPy,JIRA,Statistics,PostgreSQL",12.91,151,4459
JOB_009077,Full Stack Developer,Startup_B,Kolkata,Large,Logistics,4,Diploma,2026-04-21 15:09:05.922062,"TensorFlow,PyTorch,Hadoop,React,Node.js,GraphQL,REST API,FastAPI",12.59,384,2112
JOB_009078,Python Developer,Capgemini,Jaipur,Small,Manufacturing,12,Diploma,2026-02-12 15:09:05.922063,"Spark,Statistics,Azure",10.71,112,4227
JOB_009079,Cloud Engineer,Startup_B,Bangalore,Large,Healthcare,9,PhD,2025-10-17 15:09:05.922064,"Hadoop,Pandas,TensorFlow,PostgreSQL,Deep Learning",18.41,28,2812
JOB_009080,AI/ML Engineer,Apple,Delhi,Small,Consulting,9,Bachelor,2025-12-19 15:09:05.922066,"NumPy,Problem Solving,MongoDB,Pandas",16.11,159,879
JOB_009081,Junior Developer,Cognizant,Kolkata,Large,Technology,1,Master,2026-04-14 15:09:05.922067,"Pandas,Power BI,FastAPI,REST API,PyTorch,Excel",5.57,426,856
JOB_009082,AI/ML Engineer,OYO,Pune,Mid,E-commerce,7,Master,2026-06-11 15:09:05.922068,"Docker,Kafka,FastAPI,AWS,Power BI,Leadership,Python,R",19.67,226,2814
JOB_009083,AI/ML Engineer,Amazon,Noida,Mid,Finance,10,PhD,2026-02-21 15:09:05.922069,"GCP,Azure",19.04,228,4606
JOB_009084,AI/ML Engineer,IBM,Kolkata,Mid,E-commerce,4,Bachelor,2026-02-28 15:09:05.922071,"Java,GCP,NumPy,Hadoop,SQL",9.86,386,1880
JOB_009085,Backend Engineer,TCS,Delhi,Mid,Logistics,5,PhD,2026-05-16 15:09:05.922072,"Azure,AWS,Angular,GraphQL,FastAPI,Java",13.22,144,1182
JOB_009086,Solutions Architect,Wipro,Bangalore,Mid,Healthcare,7,Bootcamp,2025-11-06 15:09:05.922073,"Django,Linux,JavaScript,Spark,Tableau",29.83,266,3800
JOB_009087,Full Stack Developer,IBM,Pune,Enterprise,Education,7,Bootcamp,2026-01-01 15:09:05.922074,"Scikit-learn,Communication,FastAPI,NumPy,TensorFlow",14.73,259,4654
JOB_009088,Backend Engineer,Microsoft,Jaipur,Small,Healthcare,12,Master,2026-02-01 15:09:05.922076,"Java,PostgreSQL,GraphQL,R,Spark,Angular",13.98,304,1271
JOB_009089,Senior Developer,TCS,Pune,Mid,Education,12,Bootcamp,2025-10-13 15:09:05.922077,"TensorFlow,Kafka,GCP,Agile,Kubernetes",28.9,174,3707
JOB_009090,Technical Lead,Capgemini,Kolkata,Enterprise,Education,12,PhD,2025-12-15 15:09:05.922078,"Statistics,Power BI",27.79,443,2172
JOB_009091,Python Developer,OYO,Bangalore,Enterprise,Consulting,9,Diploma,2026-06-21 15:09:05.922079,"GraphQL,Python,Hadoop",14.73,256,2895
JOB_009092,DevOps Engineer,Apple,Jaipur,Small,Education,14,Bootcamp,2026-09-12 15:09:05.922081,"Kubernetes,React",13.28,118,4491
JOB_009093,Junior Developer,TCS,Hyderabad,Small,Finance,6,PhD,2025-11-04 15:09:05.922082,"JIRA,Azure,GraphQL,Deep Learning,Communication,GCP",7.56,389,1470
JOB_009094,Data Engineer,Unacademy,Chennai,Large,E-commerce,14,Diploma,2025-09-26 15:09:05.922083,"React,Django,MongoDB,Agile,Python",19.02,433,4856
JOB_009095,AI/ML Engineer,Swiggy,Gurugram,Large,Healthcare,14,Diploma,2025-12-31 15:09:05.922084,"Machine Learning,Communication,Leadership,Tableau,Java,R",26.43,29,4023
JOB_009096,Machine Learning Engineer,OYO,Mumbai,Mid,Healthcare,7,Bootcamp,2026-06-18 15:09:05.922086,"Node.js,Git,Problem Solving,Azure,Statistics,Scikit-learn,Communication",16.31,443,3767
JOB_009097,Python Developer,TCS,Delhi,Startup,Logistics,9,Bachelor,2025-11-30 15:09:05.922087,"Kafka,Statistics",11.57,256,1883
JOB_009098,Backend Engineer,Startup_E,Delhi,Large,Education,10,Bootcamp,2026-01-09 15:09:05.922088,"Machine Learning,Python,Azure,Statistics",16.86,294,644
JOB_009099,Analytics Engineer,TCS,Delhi,Startup,Consulting,6,Bootcamp,2026-06-04 15:09:05.922089,"Linux,Node.js,GraphQL,Kafka,Communication",11.66,140,2419
JOB_009100,Software Engineer,Startup_E,Hyderabad,Large,Finance,9,Bachelor,2025-10-18 15:09:05.922091,"Leadership,Machine Learning,Statistics,Deep Learning,Hadoop,Tableau,Python,MongoDB",18.83,148,1112
JOB_009101,Junior Developer,Microsoft,Bangalore,Enterprise,Finance,5,Bootcamp,2026-01-25 15:09:05.922092,"React,R,Spark,FastAPI,AWS,Problem Solving,PostgreSQL",9.9,265,2601
JOB_009102,Machine Learning Engineer,HCL,Pune,Enterprise,Technology,4,PhD,2026-05-07 15:09:05.922093,"NumPy,SQL,JIRA",16.78,459,4160
JOB_009103,Solutions Architect,Capgemini,Jaipur,Enterprise,Logistics,4,Bachelor,2025-10-30 15:09:05.922095,"JavaScript,Git",16.12,177,3207
JOB_009104,Cloud Engineer,Meta,Pune,Startup,Logistics,14,PhD,2025-12-23 15:09:05.922096,"NumPy,Angular,TensorFlow,Hadoop,GCP,Power BI,Linux",15.88,276,4947
JOB_009105,Solutions Architect,IBM,Pune,Mid,Finance,7,Diploma,2025-11-11 15:09:05.922097,"AWS,MongoDB,SQL,GraphQL",16.19,202,3494
JOB_009106,Senior Developer,Accenture,Mumbai,Large,Education,0,Bachelor,2026-02-11 15:09:05.922099,"JIRA,Angular",15.96,150,1391
JOB_009107,Frontend Developer,Amazon,Delhi,Large,Logistics,1,Diploma,2025-12-06 15:09:05.922100,"React,JavaScript,NumPy,Angular,PyTorch,Machine Learning,Tableau",12.22,106,243
JOB_009108,Data Engineer,Cognizant,Delhi,Startup,Education,0,Master,2025-11-05 15:09:05.922101,"PostgreSQL,Communication,PyTorch,GCP",7.28,224,3127
JOB_009109,Data Scientist,Apple,Hyderabad,Enterprise,Manufacturing,12,Master,2026-08-22 15:09:05.922103,"Leadership,Angular,Communication,R,Tableau,Problem Solving",26.03,335,4193
JOB_009110,Python Developer,Google,Pune,Mid,E-commerce,9,PhD,2025-12-28 15:09:05.922104,"Leadership,Statistics,MongoDB,Hadoop",12.8,10,518
JOB_009111,Technical Lead,Unacademy,Mumbai,Large,Education,6,Diploma,2026-06-11 15:09:05.922105,"Java,Kafka,PyTorch,Node.js,Communication,Git,Python",25.34,239,2195
JOB_009112,DevOps Engineer,Startup_D,Chennai,Mid,E-commerce,12,Diploma,2026-03-19 15:09:05.922106,"Leadership,Docker",14.18,46,2728
JOB_009113,Backend Engineer,Paytm,Hyderabad,Mid,Logistics,8,Bachelor,2026-01-28 15:09:05.922107,"PostgreSQL,Kafka,Power BI,Tableau,MongoDB,JIRA,Pandas",16.14,162,1908
JOB_009114,Data Scientist,Amazon,Hyderabad,Small,Finance,6,Master,2026-07-08 15:09:05.922109,"AWS,React,Java,Scikit-learn,Agile,Pandas",14.9,492,3658
JOB_009115,DevOps Engineer,Microsoft,Gurugram,Mid,Technology,8,PhD,2026-05-21 15:09:05.922110,"REST API,PostgreSQL,Excel,Deep Learning,PyTorch",17.01,218,3745
JOB_009116,Data Scientist,Google,Chennai,Small,Manufacturing,3,PhD,2026-07-06 15:09:05.922111,"Kafka,Pandas,Communication,Power BI,Git",10.28,109,3829
JOB_009117,Analytics Engineer,Uber,Delhi,Startup,Consulting,6,Bachelor,2025-10-06 15:09:05.922112,"Angular,SQL,NumPy,Statistics,TensorFlow,Tableau,Linux",9.45,116,580
JOB_009118,Senior Developer,Startup_B,Pune,Enterprise,Logistics,11,Bachelor,2026-04-21 15:09:05.922114,"Angular,REST API,Git,Agile,Spark,GraphQL,Leadership,Django",31.6,364,1074
JOB_009119,Analytics Engineer,IBM,Delhi,Small,Healthcare,9,PhD,2026-02-11 15:09:05.922115,"Angular,AWS,Java",14.36,232,3167
JOB_009120,AI/ML Engineer,Swiggy,Hyderabad,Mid,Education,9,Bachelor,2026-02-23 15:09:05.922116,"SQL,Node.js,Excel,MongoDB,Scikit-learn",19.92,331,302
JOB_009121,Business Analyst,HCL,Delhi,Enterprise,Finance,6,Diploma,2026-04-11 15:09:05.922117,"TensorFlow,GCP,Hadoop",13.0,97,588
JOB_009122,Data Scientist,Airbnb,Bangalore,Mid,Logistics,9,PhD,2026-08-20 15:09:05.922119,"NumPy,Java,Machine Learning,Power BI,JavaScript,Node.js,Linux",19.83,440,2327
JOB_009123,Frontend Developer,Apple,Kolkata,Mid,Education,9,Bootcamp,2025-11-01 15:09:05.922120,"Azure,FastAPI,React,Java,Linux",12.86,191,1450
JOB_009124,Solutions Architect,Startup_E,Chennai,Small,E-commerce,1,Master,2026-06-09 15:09:05.922121,"Scikit-learn,Pandas,Deep Learning,Statistics",12.19,356,4578
JOB_009125,AI/ML Engineer,Unacademy,Pune,Startup,Finance,1,Master,2026-02-22 15:09:05.922122,"Python,GCP,Git,NumPy,TensorFlow,Deep Learning",9.62,173,4549
JOB_009126,Backend Engineer,IBM,Chennai,Mid,Healthcare,7,Bootcamp,2026-05-08 15:09:05.922124,"JavaScript,Node.js,Java,AWS,Linux,Agile,Problem Solving",12.42,437,2591
JOB_009127,Solutions Architect,Capgemini,Gurugram,Small,E-commerce,13,Bootcamp,2026-04-28 15:09:05.922125,"React,Java,Angular,Statistics,Deep Learning,Leadership,PyTorch",30.16,255,832
JOB_009128,Technical Lead,Startup_C,Delhi,Mid,Finance,1,Diploma,2025-10-26 15:09:05.922126,"Angular,PostgreSQL,React,Java",19.4,407,3667
JOB_009129,Full Stack Developer,Airbnb,Delhi,Enterprise,Consulting,0,PhD,2026-07-01 15:09:05.922128,"Kafka,Kubernetes,PostgreSQL,Power BI",11.07,121,3281
JOB_009130,Technical Lead,Startup_C,Pune,Startup,Consulting,0,Bachelor,2026-05-13 15:09:05.922129,"FastAPI,Java,SQL",11.47,216,298
JOB_009131,Solutions Architect,Meta,Pune,Mid,Healthcare,0,Master,2025-10-05 15:09:05.922130,"MongoDB,Spark,Statistics,Problem Solving,Deep Learning,JIRA",14.73,346,3318
JOB_009132,Junior Developer,Startup_A,Bangalore,Startup,Consulting,5,Bootcamp,2025-11-18 15:09:05.922131,"MongoDB,Deep Learning,Power BI,Azure,GCP,R,PostgreSQL,Java",6.98,321,2302
JOB_009133,DevOps Engineer,Airbnb,Mumbai,Startup,E-commerce,4,PhD,2026-05-24 15:09:05.922133,"Kafka,Docker,Excel,Kubernetes,Spark,Statistics",11.05,65,2153
JOB_009134,Product Manager,Unacademy,Noida,Enterprise,Healthcare,6,Bachelor,2026-02-26 15:09:05.922134,"JIRA,Angular,Node.js,Power BI,Linux",18.21,21,4584
JOB_009135,Junior Developer,OYO,Gurugram,Enterprise,Finance,14,Master,2026-05-22 15:09:05.922135,"GCP,Angular,Statistics",14.39,400,3766
JOB_009136,Analytics Engineer,Wipro,Delhi,Large,E-commerce,2,PhD,2026-07-25 15:09:05.922136,"Node.js,Java,Tableau,Linux,Docker,NumPy,REST API,Django",13.68,116,4476
JOB_009137,Backend Engineer,Startup_C,Pune,Startup,Logistics,4,Master,2026-07-07 15:09:05.922137,"Linux,Scikit-learn,NumPy,PyTorch,TensorFlow,JavaScript",10.68,168,2040
JOB_009138,Data Engineer,Startup_C,Pune,Mid,Consulting,1,Diploma,2026-06-15 15:09:05.922139,"Machine Learning,Hadoop,JIRA,GraphQL,REST API,Java,Power BI",11.19,339,4225
JOB_009139,Data Scientist,Startup_E,Kolkata,Enterprise,Technology,10,Master,2026-09-07 15:09:05.922140,"JavaScript,Docker,AWS,MongoDB,GCP,Tableau",15.84,140,1949
JOB_009140,Technical Lead,Apple,Gurugram,Mid,Education,8,Diploma,2026-05-19 15:09:05.922141,"Leadership,Git,Machine Learning,GCP",28.17,27,1079
JOB_009141,Full Stack Developer,Flipkart,Noida,Startup,Consulting,8,Diploma,2026-04-16 15:09:05.922142,"Machine Learning,Power BI,Excel,Spark,Kubernetes,Python,Kafka,Deep Learning",11.36,476,699
JOB_009142,Product Manager,Cognizant,Kolkata,Enterprise,Technology,3,Diploma,2026-01-27 15:09:05.922144,"GraphQL,Tableau",14.54,420,2307
JOB_009143,AI/ML Engineer,Google,Hyderabad,Large,Healthcare,1,Bachelor,2026-01-16 15:09:05.922145,"Kubernetes,NumPy,Angular,Java,Python,Excel",16.2,283,133
JOB_009144,Full Stack Developer,Wipro,Gurugram,Startup,Finance,9,Bachelor,2025-12-09 15:09:05.922146,"Scikit-learn,R",11.5,468,1383
JOB_009145,Software Engineer,Accenture,Gurugram,Mid,Manufacturing,7,Diploma,2026-02-10 15:09:05.922147,"Communication,AWS,Django,Kafka,PyTorch,JIRA,Spark",14.07,399,1664
JOB_009146,Solutions Architect,Startup_D,Hyderabad,Large,Education,3,PhD,2026-02-17 15:09:05.922149,"React,Power BI,R,Django,Angular,AWS,Tableau,FastAPI",23.06,183,2147
JOB_009147,Data Scientist,IBM,Chennai,Startup,Finance,4,Diploma,2025-10-25 15:09:05.922150,"Django,Power BI,Statistics,SQL",9.55,463,2890
JOB_009148,Machine Learning Engineer,Google,Jaipur,Enterprise,Healthcare,3,PhD,2026-09-03 15:09:05.922151,"GCP,React,Statistics,Scikit-learn,Agile,Java",13.87,334,811
JOB_009149,Frontend Developer,Swiggy,Bangalore,Startup,Finance,13,Master,2026-06-10 15:09:05.922153,"Problem Solving,Pandas",13.36,138,4518
JOB_009150,AI/ML Engineer,OYO,Kolkata,Small,E-commerce,1,Bachelor,2026-07-02 15:09:05.922154,"GCP,Kafka,GraphQL,Power BI,Django,Hadoop,Communication,Tableau",9.34,385,1229
JOB_009151,Frontend Developer,Apple,Jaipur,Mid,E-commerce,13,PhD,2026-05-05 15:09:05.922155,"React,REST API",12.33,252,3679
JOB_009152,Junior Developer,IBM,Hyderabad,Enterprise,Consulting,13,PhD,2026-07-14 15:09:05.922156,"Machine Learning,Kafka,GCP,Power BI,FastAPI,Deep Learning",13.79,360,3954
JOB_009153,Full Stack Developer,Startup_B,Pune,Enterprise,Consulting,5,PhD,2026-09-07 15:09:05.922157,"Django,PostgreSQL",12.84,101,4762
JOB_009154,Business Analyst,Wipro,Kolkata,Small,Consulting,0,Bootcamp,2026-05-12 15:09:05.922159,"Communication,PostgreSQL,GraphQL,FastAPI,NumPy,Excel",6.61,405,4450
JOB_009155,Solutions Architect,Startup_D,Jaipur,Large,Consulting,11,Bachelor,2026-05-02 15:09:05.922160,"Hadoop,GCP,Tableau,Statistics,REST API",25.96,445,3956
JOB_009156,Junior Developer,Capgemini,Noida,Enterprise,Healthcare,7,Bootcamp,2025-10-19 15:09:05.922161,"PostgreSQL,Problem Solving,MongoDB,JIRA,Docker,GCP,Django",9.25,342,1525
JOB_009157,Junior Developer,Startup_B,Bangalore,Large,Finance,10,Master,2025-12-14 15:09:05.922163,"Django,Git,Agile",10.92,375,2778
JOB_009158,Senior Developer,TCS,Noida,Large,Logistics,0,PhD,2026-06-23 15:09:05.922164,"Tableau,PostgreSQL,Java,Agile,Node.js,Power BI,GCP",16.89,461,2685
JOB_009159,Business Analyst,Airbnb,Pune,Large,Consulting,4,Bachelor,2025-10-27 15:09:05.922165,"Java,TensorFlow,Docker",8.55,201,1870
JOB_009160,AI/ML Engineer,Cognizant,Chennai,Startup,Healthcare,8,Bachelor,2026-08-31 15:09:05.922166,"Communication,Power BI,PyTorch",10.4,352,3583
JOB_009161,Machine Learning Engineer,Startup_C,Gurugram,Small,Manufacturing,12,Bachelor,2026-01-16 15:09:05.922167,"Hadoop,NumPy,Django,Spark,Scikit-learn,Problem Solving",14.92,76,2118
JOB_009162,Frontend Developer,Microsoft,Hyderabad,Mid,Education,0,PhD,2026-09-11 15:09:05.922169,"Leadership,R,AWS,Agile,Kubernetes,Kafka,Docker,JIRA",8.43,382,1785
JOB_009163,Product Manager,Paytm,Kolkata,Small,Consulting,9,Diploma,2026-08-24 15:09:05.922170,"Statistics,React,PyTorch,PostgreSQL,Pandas,GraphQL,MongoDB,NumPy",20.92,178,160
JOB_009164,Data Engineer,IBM,Mumbai,Enterprise,Finance,6,Diploma,2026-08-10 15:09:05.922171,"MongoDB,Java,Machine Learning",15.07,488,3298
JOB_009165,Senior Developer,OYO,Noida,Small,E-commerce,13,Diploma,2026-04-14 15:09:05.922173,"Linux,Tableau,Leadership,Deep Learning,Hadoop,Communication,Agile,PyTorch",33.89,105,3054
JOB_009166,Data Scientist,Uber,Chennai,Mid,Technology,6,Bootcamp,2025-11-17 15:09:05.922174,"Pandas,MongoDB,JIRA",13.55,55,1708
JOB_009167,Data Engineer,Paytm,Kolkata,Startup,Manufacturing,12,PhD,2026-04-22 15:09:05.922175,"Git,Linux",11.91,380,3941
JOB_009168,AI/ML Engineer,Wipro,Chennai,Enterprise,E-commerce,4,Master,2026-08-20 15:09:05.922176,"Python,Hadoop,Django,Excel,Pandas,Agile,SQL",17.42,381,2210
JOB_009169,Senior Developer,Accenture,Gurugram,Startup,Finance,3,Bootcamp,2026-02-25 15:09:05.922178,"REST API,Kafka,JIRA,R,Machine Learning",14.4,129,4576
JOB_009170,Backend Engineer,Cognizant,Chennai,Enterprise,Finance,8,Bachelor,2026-03-19 15:09:05.922179,"Agile,PostgreSQL,NumPy,React,JIRA,Python,FastAPI",15.58,347,1664
