experience_required,experience_squared,experience_log,location_encoded,company_size_encoded,job_title_encoded,company_encoded,industry_encoded,education_encoded,job_title_popularity,posted_days_ago,posted_month,seniority_score,location_experience_interaction,skill_0,skill_1,skill_2,skill_3,skill_4,skill_5,skill_6,skill_7,skill_8,skill_9,skill_10,skill_11,skill_12,skill_13,skill_14,skill_15,skill_16,skill_17,skill_18,skill_19,skill_20,skill_21,skill_22,skill_23,skill_24,skill_25,skill_26,skill_27,skill_28,skill_29
7.0,49.0,2.0794415416798357,16.06,5.0,12.0,7.0,2.0,4.0,589.0,207.0,2.0,35.0,112.41999999999999,0.33298164904549343,0.0,0.0,0.0,0.0,0.33006081881773597,0.0,0.0,0.33491424352070376,0.0,0.0,0.0,0.0,0.33315592826181806,0.0,0.3342075050156763,0.0,0.33661137236784006,0.0,0.33315592826181806,0.0,0.0,0.0,0.0,0.0,0.0,0.3342075050156763,0.0,0.3306557921318022,0.0
11.0,121.0,2.4849066497880004,14.54,4.0,1.0,7.0,3.0,4.0,527.0,146.0,4.0,44.0,159.94,0.0,0.0,0.0,0.0,0.0,0.0,0.7070156682885632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071978823458652,0.0
8.0,64.0,2.1972245773362196,14.54,5.0,9.0,13.0,6.0,2.0,551.0,332.0,10.0,40.0,116.32,0.0,0.34139410993128466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34121474675307567,0.0,0.5469241709215206,0.0,0.3409462428158703,0.0,0.0,0.0,0.0,0.0,0.34112517344603527,0.34139410993128466,0.0,0.3445806825979188,0.0,0.0
6.0,36.0,1.9459101490553132,12.58,5.0,6.0,11.0,3.0,1.0,554.0,335.0,10.0,30.0,75.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,13.48,3.0,4.0,17.0,1.0,0.0,539.0,79.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5795251327436125,0.5752792163722551,0.0,0.0,0.577238636725421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,9.0,1.3862943611198906,14.915,2.0,16.0,15.0,7.0,2.0,587.0,62.0,7.0,6.0,44.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3647847306925132,0.0,0.0,0.0,0.0,0.5823956939022066,0.3665361863309965,0.36305878259783786,0.0,0.0,0.0,0.0,0.0,0.3632493180213129,0.0,0.0,0.0,0.3600511538980456,0.0
12.0,144.0,2.5649493574615367,14.915,2.0,6.0,22.0,1.0,0.0,554.0,153.0,4.0,24.0,178.98,0.0,0.3796272649610081,0.0,0.0,0.0,0.375311938307765,0.3758916062317752,0.0,0.3808307643205779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3784353564655317,0.0,0.0,0.0,0.3796272649610081,0.0,0.0,0.37598848206883134,0.0
3.0,9.0,1.3862943611198906,15.03,4.0,5.0,24.0,2.0,4.0,560.0,252.0,1.0,12.0,45.089999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.6117903490795035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494923969410209,0.0,0.6170598295760483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,81.0,2.302585092994046,12.46,4.0,14.0,21.0,0.0,3.0,558.0,222.0,2.0,36.0,112.14000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773890007410439,0.0,0.0,0.582460572388939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5721552441738241,0.0
2.0,4.0,1.0986122886681098,16.06,3.0,0.0,17.0,7.0,4.0,560.0,159.0,4.0,6.0,32.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49746374607386373,0.0,0.0,0.0,0.0,0.4992891942234334,0.0,0.0,0.5036747660273195,0.0,0.0,0.0,0.0,0.0,0.4995516509243042,0.0,0.0,0.0,0.0,0.0,0.0
3.0,9.0,1.3862943611198906,13.48,3.0,7.0,20.0,7.0,4.0,548.0,351.0,10.0,9.0,40.44,0.0,0.0,0.0,0.0,0.6163980880545187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6144522731212496,0.0,0.4924447188252334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,64.0,2.1972245773362196,15.46,3.0,3.0,21.0,5.0,4.0,565.0,309.0,11.0,24.0,123.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44532325881251944,0.0,0.0,0.0,0.0,0.44696269503082603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4461406687732037,0.0,0.44696269503082603,0.45065995753867244,0.0,0.0
12.0,144.0,2.5649493574615367,15.3,4.0,14.0,13.0,3.0,2.0,558.0,68.0,7.0,48.0,183.60000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5755588343533709,0.0,0.575709965703979,0.0,0.0,0.5807667893284811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,15.46,5.0,4.0,11.0,7.0,2.0,539.0,184.0,3.0,0.0,0.0,0.35367286086222344,0.0,0.0,0.0,0.0,0.0,0.3511119875065179,0.0,0.0,0.0,0.0,0.0,0.0,0.3538579696488579,0.0,0.0,0.0,0.0,0.0,0.3538579696488579,0.3537653782041383,0.35348804801302386,0.0,0.0,0.0,0.0,0.0,0.0,0.3512024770708663,0.3574325552409038
14.0,196.0,2.70805020110221,15.46,2.0,0.0,12.0,5.0,3.0,560.0,341.0,10.0,28.0,216.44,0.0,0.3327104160802334,0.0,0.0,0.3335886713640921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3320128964098485,0.0,0.33306086528636614,0.0,0.33545648515824106,0.0,0.3320128964098485,0.0,0.0,0.0,0.0,0.0,0.3327104160802334,0.33306086528636614,0.0,0.0,0.3353668084810045
1.0,1.0,0.6931471805599453,12.46,2.0,4.0,18.0,5.0,0.0,539.0,50.0,8.0,2.0,12.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5231250577358117,0.418590542875562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5231250577358117,0.0,0.0,0.5267469082519133
6.0,36.0,1.9459101490553132,15.46,1.0,14.0,0.0,2.0,0.0,558.0,189.0,3.0,6.0,92.76,0.40809837172961544,0.0,0.4066127106094753,0.4076722059806876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4105756045062547,0.408847453811877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4076722059806876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,169.0,2.6390573296152584,12.46,4.0,6.0,24.0,6.0,0.0,554.0,263.0,1.0,52.0,161.98000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7079394556377302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7062731250382916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,64.0,2.1972245773362196,15.03,4.0,11.0,23.0,2.0,4.0,548.0,103.0,6.0,32.0,120.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576945954799723,0.0,0.0,0.0,0.0,0.0,0.576945954799723,0.0,0.0,0.0,0.5781580497411346,0.0,0.0,0.0,0.0,0.0,0.0
6.0,36.0,1.9459101490553132,12.46,3.0,15.0,3.0,6.0,3.0,509.0,251.0,1.0,18.0,74.76,0.0,0.5785529586521508,0.5749373427336976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5785529586521508,0.0,0.0,0.0,0.0
13.0,169.0,2.6390573296152584,15.46,1.0,7.0,23.0,2.0,4.0,548.0,229.0,2.0,13.0,200.98000000000002,0.37823281898043176,0.0,0.0,0.37783784099537704,0.0,0.37491505701374445,0.37549411195603916,0.3824581091340335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37783784099537704,0.0,0.3789270815583997,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,15.965,1.0,2.0,19.0,0.0,3.0,535.0,199.0,3.0,0.0,0.0,0.5774004652150608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5775515074978411,0.5770987428130495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,144.0,2.5649493574615367,15.03,4.0,3.0,14.0,4.0,1.0,565.0,244.0,1.0,48.0,180.35999999999999,0.3876655299170139,0.0,0.0,0.38726070161497883,0.0,0.0,0.0,0.0,0.38991550454322743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3113414716783813,0.0,0.3881733909205472,0.0,0.0,0.387462954093283,0.38726070161497883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,36.0,1.9459101490553132,14.54,3.0,14.0,18.0,7.0,2.0,558.0,138.0,5.0,18.0,87.24,0.0,0.0,0.38633157368680165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38845485177340067,0.38794607342761656,0.0,0.0,0.31140379585650685,0.0,0.38825109527335616,0.38794607342761656,0.0,0.0,0.0,0.38876110206111375,0.0,0.0,0.0,0.0,0.0,0.0
5.0,25.0,1.791759469228055,15.46,2.0,15.0,4.0,7.0,4.0,509.0,289.0,12.0,10.0,77.30000000000001,0.0,0.0,0.0,0.0,0.4483436808856795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44622583695427703,0.0,0.4476343087157139,0.0,0.0,0.0,0.44622583695427703,0.0,0.0,0.0,0.0,0.0,0.0,0.4476343087157139,0.0,0.0,0.0
12.0,144.0,2.5649493574615367,12.46,3.0,6.0,24.0,2.0,1.0,554.0,308.0,11.0,36.0,149.52,0.0,0.0,0.0,0.5784947374203652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5784947374203652,0.0,0.0,0.0,0.0,0.0,0.5750544996379784,0.0
0.0,0.0,0.0,15.3,2.0,1.0,4.0,6.0,0.0,527.0,217.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49701565807480413,0.0,0.0,0.0,0.5006406956736944,0.0,0.5015596431646896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5007716583557199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,15.46,4.0,5.0,0.0,3.0,1.0,560.0,47.0,8.0,0.0,0.0,0.0,0.576740162738405,0.0,0.0,0.0,0.0,0.0,0.0,0.5785685520048217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576740162738405,0.0,0.0,0.0,0.0
1.0,1.0,0.6931471805599453,12.46,1.0,11.0,24.0,7.0,2.0,548.0,189.0,3.0,1.0,12.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,25.0,1.791759469228055,13.48,5.0,8.0,11.0,5.0,2.0,535.0,315.0,11.0,25.0,67.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8486123549928878,0.0,0.5290151897189957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,121.0,2.4849066497880004,14.915,1.0,7.0,6.0,4.0,1.0,548.0,96.0,6.0,11.0,164.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,144.0,2.5649493574615367,15.46,2.0,14.0,2.0,7.0,0.0,558.0,223.0,2.0,24.0,185.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4915428993530104,0.6187142577918385,0.6128443891402863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,9.0,1.3862943611198906,14.54,4.0,0.0,0.0,1.0,4.0,560.0,323.0,11.0,12.0,43.62,0.4076620225780645,0.0,0.40617794996455453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4078753887441096,0.0,0.0,0.0,0.4121058120638461,0.0,0.4078753887441096,0.40776866295368336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,9.0,1.3862943611198906,12.58,3.0,6.0,10.0,4.0,0.0,554.0,219.0,2.0,9.0,37.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072013019764252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7070122477601423
5.0,25.0,1.791759469228055,13.48,4.0,2.0,14.0,3.0,3.0,535.0,48.0,8.0,20.0,67.4,0.0,0.0,0.0,0.0,0.616581227995349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4925910305974721,0.0,0.6141511750853106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,64.0,2.1972245773362196,13.48,4.0,12.0,0.0,4.0,3.0,589.0,21.0,9.0,32.0,107.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4494380434492154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44610908293952656,0.0,0.0,0.0,0.0,0.44458904743366645,0.0,0.0,0.0,0.0,0.0,0.44610908293952656,0.44979928439280065,0.0,0.0
0.0,0.0,0.0,16.06,2.0,15.0,18.0,4.0,4.0,509.0,263.0,1.0,0.0,0.0,0.0,0.3891404527978064,0.0,0.0,0.0,0.3847169871439737,0.38531118113171287,0.0,0.0,0.0,0.0,0.3904774594156825,0.0,0.0,0.0,0.0,0.311707661800761,0.0,0.38862994834850395,0.0,0.0,0.0,0.0,0.0,0.0,0.3891404527978064,0.0,0.0,0.0,0.0
13.0,169.0,2.6390573296152584,14.915,4.0,5.0,17.0,7.0,2.0,560.0,175.0,3.0,52.0,193.89499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.6931471805599453,15.46,3.0,1.0,2.0,4.0,4.0,527.0,238.0,1.0,3.0,15.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4465088093054244,0.44721178963635505,0.4479181742436629,0.0,0.0,0.0,0.4465088093054244,0.0,0.0,0.0,0.0,0.0,0.0,0.4479181742436629,0.0,0.0,0.0
7.0,49.0,2.0794415416798357,13.48,1.0,5.0,6.0,2.0,1.0,560.0,347.0,10.0,7.0,94.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4475312702301266,0.0,0.0,0.0,0.0,0.0,0.0,0.44658688644533867,0.0,0.0,0.0,0.0,0.4450652229109954,0.0,0.0,0.0,0.0,0.0,0.44658688644533867,0.45028104027541693,0.0,0.0
7.0,49.0,2.0794415416798357,16.06,4.0,0.0,16.0,0.0,2.0,560.0,115.0,5.0,28.0,112.41999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,100.0,2.3978952727983707,14.915,3.0,14.0,15.0,4.0,4.0,558.0,332.0,10.0,30.0,149.14999999999998,0.0,0.4088086685983457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40923927331177296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40848662564776744,0.4088086685983457,0.40923927331177296,0.0,0.40489017768167773,0.0
10.0,100.0,2.3978952727983707,14.915,3.0,1.0,18.0,7.0,4.0,527.0,352.0,10.0,30.0,149.14999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,25.0,1.791759469228055,15.03,2.0,14.0,10.0,2.0,1.0,558.0,80.0,7.0,10.0,75.14999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5756608223904898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5756608223904898,0.0,0.0,0.0,0.0,0.5807144178762998
5.0,25.0,1.791759469228055,15.46,4.0,12.0,22.0,3.0,1.0,589.0,254.0,1.0,20.0,77.30000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4637862977242874,0.46451647961154396,0.0,0.3722806427747646,0.0,0.46415094879888324,0.4637862977242874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,121.0,2.4849066497880004,14.54,2.0,9.0,3.0,5.0,0.0,551.0,270.0,12.0,22.0,159.94,0.0,0.0,0.3754746426724446,0.0,0.0,0.0,0.0,0.0,0.37903371525864543,0.3762567080746876,0.0,0.0,0.0,0.0,0.0,0.3782338755191918,0.0,0.38095441306307576,0.0,0.0,0.0,0.0,0.0,0.0,0.37753825107300043,0.0,0.3782338755191918,0.0,0.0,0.0
7.0,49.0,2.0794415416798357,13.48,1.0,13.0,13.0,1.0,3.0,547.0,323.0,11.0,7.0,94.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.6931471805599453,13.48,1.0,12.0,16.0,4.0,4.0,589.0,332.0,10.0,1.0,13.48,0.0,0.0,0.0,0.44625146232784324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4483625281675185,0.0,0.0,0.0,0.0,0.4468348144571832,0.0,0.44625146232784324,0.0,0.0,0.0,0.4483625281675185,0.0,0.0,0.0
1.0,1.0,0.6931471805599453,15.3,3.0,4.0,10.0,2.0,0.0,539.0,269.0,12.0,3.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5777536759030892,0.0,0.0,0.0,0.0,0.0,0.5766945554405588,0.0,0.0,0.0,0.5776020080519841,0.0,0.0,0.0,0.0,0.0
12.0,144.0,2.5649493574615367,12.46,4.0,16.0,13.0,2.0,2.0,587.0,43.0,8.0,48.0,149.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6131078714451192,0.0,0.0,0.0,0.4914962898928756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.618490206061158
0.0,0.0,0.0,15.3,3.0,11.0,9.0,3.0,2.0,548.0,149.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4985234938094178,0.0,0.5023358596863639,0.0,0.4995663170156757,0.0,0.0,0.0,0.0,0.0,0.4995663170156757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,196.0,2.70805020110221,13.48,4.0,9.0,19.0,3.0,3.0,551.0,240.0,1.0,56.0,188.72,0.42144502040973997,0.0,0.4199107715019441,0.0,0.0,0.0,0.4183934226110541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42232946781453184,0.0,0.3384704152416703,0.0,0.4219971342152806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,25.0,1.791759469228055,15.46,2.0,10.0,2.0,1.0,2.0,486.0,224.0,2.0,10.0,77.30000000000001,0.0,0.0,0.0,0.0,0.0,0.5732028475978984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5794889041109075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5793367807398387,0.0,0.0,0.0,0.0,0.0
14.0,196.0,2.70805020110221,15.3,1.0,8.0,17.0,1.0,3.0,535.0,41.0,8.0,14.0,214.20000000000002,0.0,0.0,0.0,0.0,0.46476930893874596,0.0,0.0,0.0,0.46501522659593364,0.0,0.0,0.4651383356593554,0.0,0.0,0.0,0.0,0.37130743280095246,0.0,0.0,0.0,0.0,0.46209030237535176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,25.0,1.791759469228055,14.54,1.0,6.0,9.0,7.0,2.0,554.0,245.0,1.0,5.0,72.69999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5014434094799316,0.0,0.0,0.0,0.0,0.0,0.5038510099440371,0.0,0.0,0.0,0.0,0.0,0.4997264520966084,0.0,0.0,0.0,0.0,0.4949365009195134,0.0
13.0,169.0,2.6390573296152584,14.54,2.0,3.0,2.0,1.0,2.0,565.0,154.0,4.0,26.0,189.01999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5241523213832149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4185274840872559,0.5268083864569534,0.0,0.0,0.0,0.0,0.0,0.0,0.5220842968437187,0.0,0.0,0.0,0.0,0.0
5.0,25.0,1.791759469228055,15.965,5.0,1.0,12.0,1.0,4.0,527.0,77.0,7.0,25.0,79.825,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0
12.0,144.0,2.5649493574615367,15.965,5.0,3.0,17.0,6.0,1.0,565.0,66.0,7.0,60.0,191.57999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4678048841423118,0.0,0.0,0.0,0.0,0.0,0.462878846061761,0.0,0.0,0.3715522325352426,0.0,0.463242783654252,0.462878846061761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,100.0,2.3978952727983707,15.965,5.0,3.0,11.0,5.0,4.0,565.0,351.0,10.0,50.0,159.65,0.0,0.0,0.0,0.4466695407671062,0.0,0.0,0.44389884852800776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4469028203671957,0.4466695407671062,0.0,0.0,0.0,0.0,0.0,0.0,0.4518897256246922
1.0,1.0,0.6931471805599453,14.915,4.0,3.0,8.0,5.0,0.0,565.0,154.0,4.0,4.0,14.915,0.0,0.0,0.7060012778840435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7082105588213842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,36.0,1.9459101490553132,15.46,2.0,15.0,6.0,2.0,1.0,509.0,128.0,5.0,12.0,92.76,0.49914495758839644,0.0,0.4973278460580069,0.0,0.0,0.0,0.0,0.0,0.0,0.49836371601504487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5051266488803151,0.0,0.0
2.0,4.0,1.0986122886681098,15.3,4.0,11.0,1.0,4.0,4.0,548.0,268.0,12.0,8.0,30.6,0.0,0.0,0.0,0.0,0.5036163752942984,0.49658080685278344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5022904797210723,0.0,0.0,0.0,0.0,0.4974759519639577,0.0
0.0,0.0,0.0,14.915,4.0,11.0,6.0,6.0,1.0,548.0,219.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5771823253308686,0.0,0.0,0.5749038312685688,0.0,0.0,0.5799535741060421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,15.3,2.0,13.0,16.0,6.0,1.0,547.0,152.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,169.0,2.6390573296152584,15.46,4.0,10.0,12.0,6.0,1.0,486.0,292.0,12.0,52.0,200.98000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4977387032717413,0.0,0.5015450676087327,0.0,0.0,0.0,0.5003542387262834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5003542387262834,0.0,0.0,0.0
14.0,196.0,2.70805020110221,16.06,2.0,0.0,8.0,4.0,2.0,560.0,25.0,8.0,28.0,224.83999999999997,0.0,0.40860249330591325,0.0,0.4071069943472202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4090328808516052,0.0,0.0,0.0,0.0,0.0,0.0,0.4071069943472202,0.0,0.0,0.40860249330591325,0.4090328808516052,0.0,0.0,0.0
8.0,64.0,2.1972245773362196,12.58,5.0,12.0,2.0,0.0,1.0,589.0,283.0,12.0,40.0,100.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,4.0,1.0986122886681098,15.03,5.0,11.0,22.0,1.0,2.0,548.0,40.0,8.0,10.0,30.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37739719094630675,0.0,0.0,0.37759471680657497,0.0,0.3787865606036976,0.0,0.0,0.0,0.37759471680657497,0.0,0.3771999808749186,0.0,0.3783879984689863,0.0,0.0,0.3787865606036976,0.0,0.0,0.0
